order_id,date,channel,category,country,device,items,revenue,cogs,new_customer
ORD-001400,2026-04-25,Organic Search,Beauty,Germany,Desktop,1,34.68,12.77,0
ORD-001401,2026-04-25,Google Ads,Apparel,UK,Mobile,1,55.65,24.82,0
ORD-001402,2026-04-25,Organic Search,Apparel,US,Mobile,1,50.94,19.54,1
ORD-001403,2026-04-25,Google Ads,Home & Living,Turkey,Mobile,2,175.89,79.86,1
ORD-001404,2026-04-25,Google Ads,Apparel,US,Mobile,2,135.67,67.29,1
ORD-001405,2026-04-25,Meta Ads,Apparel,Turkey,Mobile,2,86.3,38.17,1
ORD-001406,2026-04-25,Email,Electronics,Turkey,Mobile,1,227.07,151.51,0
ORD-001407,2026-04-25,Organic Search,Home & Living,UK,Desktop,1,95.45,50.15,1
ORD-001408,2026-04-25,Email,Apparel,US,Mobile,5,240.34,107.76,0
ORD-001409,2026-04-26,Meta Ads,Accessories,Turkey,Mobile,1,22.44,9.84,0
ORD-001410,2026-04-26,Google Ads,Home & Living,UK,Desktop,1,74.13,40.56,1
ORD-001411,2026-04-26,Meta Ads,Home & Living,US,Mobile,4,345.16,201.72,0
ORD-001412,2026-04-26,Google Ads,Apparel,Germany,Mobile,2,100.51,48.82,0
ORD-001413,2026-04-26,Email,Beauty,UK,Tablet,1,32.12,13.47,1
ORD-001414,2026-04-26,Google Ads,Apparel,US,Desktop,1,51.55,26.6,0
ORD-001415,2026-04-26,Email,Home & Living,Turkey,Desktop,1,106.11,60.78,0
ORD-001416,2026-04-26,Organic Search,Accessories,US,Desktop,2,54.85,22.21,0
ORD-001417,2026-04-26,Direct,Accessories,Turkey,Mobile,2,69.4,32.01,0
ORD-001418,2026-04-26,Direct,Apparel,Australia,Mobile,1,67.89,32.19,0
ORD-001419,2026-04-26,Meta Ads,Beauty,US,Mobile,3,105.5,39.64,0
ORD-001420,2026-04-26,Google Ads,Apparel,Canada,Mobile,1,49.3,23.48,1
ORD-001421,2026-04-26,Email,Apparel,Australia,Mobile,1,55.93,24.39,0
ORD-001422,2026-04-26,Google Ads,Apparel,Germany,Mobile,5,232.6,103.39,1
ORD-001423,2026-04-26,Google Ads,Apparel,Germany,Desktop,1,66.78,30.28,1
ORD-001424,2026-04-26,Google Ads,Beauty,US,Mobile,1,41.3,15.79,1
ORD-001425,2026-04-26,Direct,Electronics,US,Desktop,2,396.52,264.98,0
ORD-001426,2026-04-26,Google Ads,Apparel,Canada,Desktop,1,40.64,17.86,1
ORD-001427,2026-04-26,Organic Search,Accessories,US,Tablet,1,27.34,12.42,0
ORD-001428,2026-04-26,Meta Ads,Home & Living,US,Mobile,1,63.18,36.34,1
ORD-001429,2026-04-26,Organic Search,Electronics,UK,Desktop,1,318.86,217.9,1
ORD-001430,2026-04-26,Meta Ads,Home & Living,US,Desktop,2,237.04,140.01,1
ORD-001431,2026-04-26,Direct,Home & Living,Australia,Mobile,1,98.26,56.64,0
ORD-001432,2026-04-26,Email,Home & Living,Australia,Mobile,3,246.15,130.25,0
ORD-001433,2026-04-26,Meta Ads,Home & Living,Australia,Mobile,3,286.78,161.27,1
ORD-001434,2026-04-26,Meta Ads,Accessories,US,Desktop,1,31.75,12.15,1
ORD-001435,2026-04-26,Email,Electronics,UK,Mobile,1,234.55,158.64,0
ORD-001436,2026-04-26,Email,Home & Living,Australia,Mobile,1,97.98,60.63,1
ORD-001437,2026-04-26,Meta Ads,Apparel,US,Desktop,1,70.56,34.41,0
ORD-001438,2026-04-26,Meta Ads,Accessories,Canada,Mobile,1,36.34,16.05,0
ORD-001439,2026-04-26,Google Ads,Electronics,Germany,Mobile,3,649.92,414.43,1
ORD-001440,2026-04-26,Google Ads,Apparel,US,Desktop,1,47.67,22.88,1
ORD-001441,2026-04-26,Google Ads,Accessories,US,Tablet,2,61.26,26.88,1
ORD-001442,2026-04-26,Google Ads,Home & Living,Germany,Desktop,2,199.79,115.39,1
ORD-001443,2026-04-26,Google Ads,Apparel,US,Mobile,3,203.25,91.36,0
ORD-001444,2026-04-26,Direct,Apparel,Turkey,Mobile,1,39.9,19.29,0
ORD-001445,2026-04-26,Email,Electronics,Germany,Mobile,1,166.06,121.72,0
ORD-001446,2026-04-27,Direct,Electronics,US,Desktop,1,234.17,164.27,1
ORD-001447,2026-04-27,Meta Ads,Beauty,US,Desktop,5,195.09,79.09,0
ORD-001448,2026-04-27,Google Ads,Apparel,US,Mobile,3,171.25,77.29,1
ORD-001449,2026-04-27,Meta Ads,Beauty,Germany,Mobile,3,115.29,50.36,0
ORD-001450,2026-04-27,Email,Home & Living,UK,Mobile,2,162.65,88.06,0
ORD-001451,2026-04-27,Direct,Home & Living,US,Desktop,5,498.79,252.66,0
ORD-001452,2026-04-27,Google Ads,Apparel,Turkey,Mobile,1,67.35,26.56,1
ORD-001453,2026-04-27,Organic Search,Beauty,UK,Mobile,3,98.76,35.55,1
ORD-001454,2026-04-27,Organic Search,Beauty,Turkey,Desktop,2,79.08,30.64,1
ORD-001455,2026-04-27,Organic Search,Home & Living,Germany,Desktop,2,240.98,140.49,1
ORD-001456,2026-04-27,Organic Search,Electronics,US,Desktop,3,791.25,591.36,1
ORD-001457,2026-04-27,Direct,Apparel,Turkey,Desktop,1,48.82,21.14,0
ORD-001458,2026-04-27,Meta Ads,Apparel,Turkey,Tablet,1,54.16,26.74,1
ORD-001459,2026-04-27,Meta Ads,Beauty,Germany,Mobile,1,38.49,14.05,1
ORD-001460,2026-04-27,Organic Search,Electronics,UK,Mobile,3,640.2,411.4,0
ORD-001461,2026-04-27,Meta Ads,Beauty,UK,Tablet,2,79.91,33.27,1
ORD-001462,2026-04-27,Meta Ads,Beauty,UK,Mobile,3,101.63,41.63,1
ORD-001463,2026-04-27,Google Ads,Beauty,Canada,Desktop,3,71.8,27.96,0
ORD-001464,2026-04-27,Google Ads,Beauty,UK,Mobile,2,59.51,19.91,1
ORD-001465,2026-04-27,Direct,Home & Living,US,Mobile,1,86.23,48.96,0
ORD-001466,2026-04-27,Google Ads,Home & Living,US,Mobile,2,227.79,108.38,0
ORD-001467,2026-04-27,Organic Search,Apparel,US,Desktop,4,267.59,106.64,1
ORD-001468,2026-04-27,Email,Accessories,US,Desktop,2,84.9,33.64,1
ORD-001469,2026-04-27,Google Ads,Accessories,US,Mobile,4,136.33,64.71,0
ORD-001470,2026-04-27,Google Ads,Home & Living,Turkey,Mobile,5,340.83,204.07,0
ORD-001471,2026-04-27,Meta Ads,Accessories,US,Mobile,1,26.19,11.01,0
ORD-001472,2026-04-27,Organic Search,Accessories,US,Mobile,2,66.14,29.57,0
ORD-001473,2026-04-27,Meta Ads,Home & Living,US,Mobile,2,177.13,95.08,0
ORD-001474,2026-04-27,Organic Search,Beauty,UK,Tablet,1,36.8,12.77,0
ORD-001475,2026-04-27,Google Ads,Home & Living,Germany,Mobile,1,77.97,44.16,1
ORD-001476,2026-04-27,Google Ads,Apparel,UK,Mobile,1,48.87,24.04,1
ORD-001477,2026-04-27,Google Ads,Apparel,Turkey,Mobile,1,61.64,29.19,0
ORD-001478,2026-04-27,Meta Ads,Electronics,Turkey,Mobile,2,461.32,308.32,1
ORD-001479,2026-04-27,Meta Ads,Beauty,Australia,Mobile,1,34.26,13.89,1
ORD-001480,2026-04-27,Direct,Electronics,Australia,Desktop,1,263.98,185.86,0
ORD-001481,2026-04-27,Google Ads,Beauty,US,Desktop,2,95.6,32.51,0
ORD-001482,2026-04-27,Organic Search,Home & Living,Germany,Desktop,1,101.13,54.94,0
ORD-001483,2026-04-27,Organic Search,Beauty,US,Mobile,3,120.93,52.22,1
ORD-001484,2026-04-27,Email,Apparel,Australia,Desktop,1,60.34,28.72,1
ORD-001485,2026-04-27,Organic Search,Home & Living,US,Desktop,1,66.24,37.06,0
ORD-001486,2026-04-27,Google Ads,Apparel,US,Desktop,5,216.64,92.44,0
ORD-001487,2026-04-27,Organic Search,Apparel,US,Tablet,3,164.19,75.39,0
ORD-001488,2026-04-28,Organic Search,Apparel,Turkey,Mobile,1,70.64,33.44,1
ORD-001489,2026-04-28,Direct,Electronics,UK,Desktop,1,285.18,206.27,0
ORD-001490,2026-04-28,Email,Apparel,Germany,Mobile,1,54.63,26.73,0
ORD-001491,2026-04-28,Organic Search,Electronics,UK,Mobile,2,482.73,329.87,1
ORD-001492,2026-04-28,Google Ads,Beauty,US,Mobile,1,38.07,12.89,1
ORD-001493,2026-04-28,Google Ads,Apparel,US,Mobile,1,58.74,24.18,0
ORD-001494,2026-04-28,Organic Search,Home & Living,US,Mobile,2,195.22,110.2,1
ORD-001495,2026-04-28,Organic Search,Apparel,Australia,Desktop,1,47.86,24.0,0
ORD-001496,2026-04-28,Google Ads,Accessories,US,Mobile,2,72.89,29.98,0
ORD-001497,2026-04-28,Meta Ads,Beauty,Canada,Mobile,2,79.02,29.07,0
ORD-001498,2026-04-28,Meta Ads,Home & Living,Turkey,Mobile,1,85.66,46.9,0
ORD-001499,2026-04-28,Organic Search,Beauty,UK,Desktop,1,38.98,14.76,0
ORD-001500,2026-04-28,Meta Ads,Apparel,US,Mobile,2,105.77,48.98,1
ORD-001501,2026-04-28,Meta Ads,Accessories,UK,Tablet,1,29.22,12.4,1
ORD-001502,2026-04-28,Google Ads,Beauty,US,Desktop,2,77.49,28.09,0
ORD-001503,2026-04-28,Direct,Apparel,Turkey,Mobile,2,76.63,33.13,0
ORD-001504,2026-04-28,Organic Search,Accessories,Canada,Desktop,2,53.52,21.24,0
ORD-001505,2026-04-28,Google Ads,Apparel,Canada,Mobile,1,66.39,29.99,1
ORD-001506,2026-04-28,Meta Ads,Home & Living,UK,Tablet,4,371.74,208.99,1
ORD-001507,2026-04-28,Meta Ads,Apparel,Canada,Tablet,1,48.16,21.86,1
ORD-001508,2026-04-28,Organic Search,Beauty,Canada,Mobile,4,108.82,37.2,1
ORD-001509,2026-04-28,Organic Search,Apparel,US,Desktop,3,144.63,69.98,0
ORD-001510,2026-04-28,Organic Search,Apparel,US,Mobile,1,43.54,19.42,0
ORD-001511,2026-04-28,Email,Home & Living,US,Mobile,1,81.88,47.74,0
ORD-001512,2026-04-28,Google Ads,Accessories,UK,Desktop,1,32.05,13.23,0
ORD-001513,2026-04-28,Meta Ads,Apparel,Turkey,Tablet,4,216.43,91.62,1
ORD-001514,2026-04-28,Google Ads,Home & Living,Germany,Mobile,1,89.9,52.01,0
ORD-001515,2026-04-28,Meta Ads,Home & Living,UK,Desktop,3,282.99,160.27,1
ORD-001516,2026-04-28,Meta Ads,Accessories,Turkey,Desktop,2,81.23,31.87,0
ORD-001517,2026-04-28,Email,Apparel,US,Mobile,2,84.36,36.46,1
ORD-001518,2026-04-28,Google Ads,Home & Living,US,Desktop,2,235.82,125.34,0
ORD-001519,2026-04-28,Organic Search,Accessories,Turkey,Desktop,1,26.62,10.79,0
ORD-001520,2026-04-28,Meta Ads,Electronics,Turkey,Desktop,1,303.56,208.65,1
ORD-001521,2026-04-28,Meta Ads,Electronics,Canada,Tablet,4,1109.62,702.12,0
ORD-001522,2026-04-28,Email,Accessories,US,Mobile,1,35.33,15.3,0
ORD-001523,2026-04-28,Google Ads,Electronics,Turkey,Mobile,4,731.89,512.33,1
ORD-001524,2026-04-28,Meta Ads,Electronics,Canada,Mobile,5,1658.88,1250.55,0
ORD-001525,2026-04-28,Meta Ads,Electronics,Canada,Mobile,1,302.63,214.04,1
ORD-001526,2026-04-28,Email,Beauty,US,Mobile,2,65.41,26.69,0
ORD-001527,2026-04-28,Google Ads,Accessories,UK,Desktop,1,28.57,12.85,0
ORD-001528,2026-04-28,Direct,Home & Living,Australia,Mobile,2,156.21,88.16,0
ORD-001529,2026-04-28,Direct,Home & Living,Turkey,Desktop,5,446.12,252.44,0
ORD-001530,2026-04-28,Email,Electronics,Germany,Mobile,4,974.94,651.24,0
ORD-001531,2026-04-28,Meta Ads,Apparel,UK,Mobile,4,197.13,89.44,0
ORD-001532,2026-04-28,Organic Search,Apparel,Canada,Desktop,1,53.64,24.78,1
ORD-001533,2026-04-28,Google Ads,Apparel,UK,Desktop,2,96.07,44.41,0
ORD-001534,2026-04-28,Direct,Apparel,UK,Mobile,1,66.95,31.99,0
ORD-001535,2026-04-28,Organic Search,Home & Living,US,Desktop,4,329.45,173.2,1
ORD-001536,2026-04-28,Google Ads,Apparel,US,Mobile,1,55.93,24.27,1
ORD-001537,2026-04-28,Meta Ads,Apparel,Canada,Mobile,1,70.3,31.64,0
ORD-001538,2026-04-28,Email,Electronics,US,Mobile,1,230.28,152.69,0
ORD-001539,2026-04-28,Direct,Apparel,US,Desktop,1,65.25,30.59,0
ORD-001540,2026-04-28,Organic Search,Apparel,Turkey,Mobile,1,61.93,29.49,1
ORD-001541,2026-04-28,Organic Search,Apparel,Canada,Desktop,1,58.59,27.9,0
ORD-001542,2026-04-28,Email,Apparel,US,Mobile,3,149.48,65.7,1
ORD-001543,2026-04-28,Direct,Home & Living,US,Mobile,3,252.57,134.87,0
ORD-001544,2026-04-28,Email,Beauty,Canada,Desktop,1,38.16,14.69,0
ORD-001545,2026-04-28,Meta Ads,Accessories,UK,Mobile,3,101.97,43.71,1
ORD-001546,2026-04-28,Organic Search,Beauty,UK,Mobile,1,45.61,17.2,1
ORD-001547,2026-04-28,Direct,Home & Living,UK,Mobile,3,343.65,207.94,0
ORD-001548,2026-04-29,Meta Ads,Apparel,Turkey,Mobile,4,267.71,115.81,0
ORD-001549,2026-04-29,Meta Ads,Beauty,US,Desktop,1,33.94,13.39,1
ORD-001550,2026-04-29,Direct,Apparel,Turkey,Mobile,2,104.84,46.72,1
ORD-001551,2026-04-29,Meta Ads,Beauty,US,Mobile,1,41.79,16.96,0
ORD-001552,2026-04-29,Organic Search,Home & Living,Germany,Mobile,4,346.86,182.33,0
ORD-001553,2026-04-29,Direct,Home & Living,Canada,Mobile,3,297.67,165.34,1
ORD-001554,2026-04-29,Organic Search,Apparel,US,Desktop,1,41.26,16.58,0
ORD-001555,2026-04-29,Google Ads,Accessories,UK,Mobile,1,36.91,15.8,1
ORD-001556,2026-04-29,Organic Search,Beauty,US,Desktop,1,34.53,13.37,0
ORD-001557,2026-04-29,Meta Ads,Beauty,Canada,Mobile,1,41.26,14.37,0
ORD-001558,2026-04-29,Meta Ads,Beauty,UK,Mobile,3,121.02,39.77,1
ORD-001559,2026-04-29,Direct,Home & Living,Turkey,Mobile,2,218.52,117.38,1
ORD-001560,2026-04-29,Meta Ads,Accessories,US,Mobile,1,33.06,13.39,1
ORD-001561,2026-04-29,Meta Ads,Home & Living,Turkey,Desktop,2,193.89,101.61,0
ORD-001562,2026-04-29,Google Ads,Home & Living,US,Mobile,1,52.98,26.47,1
ORD-001563,2026-04-29,Google Ads,Apparel,Germany,Mobile,1,47.42,22.94,1
ORD-001564,2026-04-29,Organic Search,Apparel,US,Mobile,1,49.7,23.46,0
ORD-001565,2026-04-29,Email,Beauty,US,Mobile,1,41.8,13.34,0
ORD-001566,2026-04-29,Organic Search,Electronics,US,Mobile,2,587.49,417.89,1
ORD-001567,2026-04-29,Meta Ads,Beauty,Germany,Tablet,1,37.11,13.99,1
ORD-001568,2026-04-29,Google Ads,Accessories,US,Mobile,2,56.84,24.6,0
ORD-001569,2026-04-29,Meta Ads,Electronics,Germany,Mobile,1,292.04,203.84,1
ORD-001570,2026-04-29,Organic Search,Apparel,Turkey,Desktop,2,104.3,51.44,0
ORD-001571,2026-04-29,Email,Beauty,US,Desktop,1,39.79,15.44,1
ORD-001572,2026-04-29,Organic Search,Apparel,US,Mobile,2,118.57,52.44,1
ORD-001573,2026-04-29,Direct,Beauty,US,Desktop,1,36.31,13.35,0
ORD-001574,2026-04-29,Email,Home & Living,US,Tablet,1,85.7,45.72,1
ORD-001575,2026-04-29,Meta Ads,Home & Living,UK,Mobile,1,86.87,44.79,1
ORD-001576,2026-04-29,Organic Search,Home & Living,Canada,Mobile,2,230.77,123.75,0
ORD-001577,2026-04-29,Email,Home & Living,US,Desktop,3,241.69,117.53,0
ORD-001578,2026-04-29,Direct,Electronics,US,Desktop,1,305.49,216.78,0
ORD-001579,2026-04-29,Meta Ads,Apparel,Germany,Tablet,2,142.21,68.63,1
ORD-001580,2026-04-29,Organic Search,Electronics,US,Mobile,2,326.48,230.28,0
ORD-001581,2026-04-29,Meta Ads,Accessories,Germany,Tablet,2,61.54,20.45,1
ORD-001582,2026-04-29,Email,Apparel,Turkey,Mobile,2,84.89,36.79,0
ORD-001583,2026-04-29,Direct,Electronics,US,Desktop,1,225.84,156.88,0
ORD-001584,2026-04-29,Direct,Apparel,UK,Desktop,2,86.32,41.51,1
ORD-001585,2026-04-29,Google Ads,Electronics,Australia,Mobile,3,733.0,528.68,1
ORD-001586,2026-04-29,Google Ads,Apparel,Canada,Mobile,3,162.35,68.74,0
ORD-001587,2026-04-29,Email,Beauty,Canada,Desktop,1,50.89,20.4,0
ORD-001588,2026-04-29,Organic Search,Apparel,Australia,Desktop,2,103.2,44.62,1
ORD-001589,2026-04-29,Direct,Beauty,UK,Mobile,1,53.76,23.16,1
ORD-001590,2026-04-29,Meta Ads,Apparel,UK,Desktop,2,111.8,48.46,1
ORD-001591,2026-04-29,Direct,Home & Living,Canada,Mobile,1,105.02,60.06,0
ORD-001592,2026-04-29,Email,Apparel,Canada,Mobile,1,76.97,36.69,0
ORD-001593,2026-04-29,Google Ads,Beauty,Canada,Mobile,2,81.46,32.01,1
ORD-001594,2026-04-30,Organic Search,Electronics,Turkey,Mobile,2,430.87,301.59,0
ORD-001595,2026-04-30,Meta Ads,Apparel,Australia,Mobile,1,54.05,23.65,1
ORD-001596,2026-04-30,Organic Search,Beauty,Germany,Desktop,2,73.45,28.32,0
ORD-001597,2026-04-30,Direct,Electronics,Germany,Mobile,3,665.0,450.29,0
ORD-001598,2026-04-30,Organic Search,Accessories,Turkey,Mobile,1,42.48,17.67,0
ORD-001599,2026-04-30,Meta Ads,Electronics,US,Mobile,2,546.92,394.46,0
ORD-001600,2026-04-30,Meta Ads,Beauty,US,Mobile,4,126.23,48.9,0
ORD-001601,2026-04-30,Organic Search,Home & Living,Australia,Desktop,3,243.07,129.26,1
ORD-001602,2026-04-30,Meta Ads,Electronics,US,Mobile,1,223.91,148.9,0
ORD-001603,2026-04-30,Direct,Beauty,US,Desktop,1,32.73,13.08,0
ORD-001604,2026-04-30,Meta Ads,Beauty,US,Desktop,4,126.69,44.12,0
ORD-001605,2026-04-30,Google Ads,Home & Living,US,Mobile,1,82.78,51.32,1
ORD-001606,2026-04-30,Google Ads,Electronics,US,Desktop,1,297.33,202.62,1
ORD-001607,2026-04-30,Organic Search,Home & Living,Germany,Mobile,1,80.34,44.26,1
ORD-001608,2026-04-30,Direct,Home & Living,UK,Mobile,3,188.23,104.43,0
ORD-001609,2026-04-30,Meta Ads,Electronics,Germany,Mobile,1,266.98,179.88,1
ORD-001610,2026-04-30,Meta Ads,Beauty,US,Mobile,1,38.4,14.9,0
ORD-001611,2026-04-30,Meta Ads,Electronics,Turkey,Mobile,2,462.05,332.59,1
ORD-001612,2026-04-30,Direct,Electronics,Germany,Mobile,1,295.83,204.15,0
ORD-001613,2026-04-30,Direct,Home & Living,Turkey,Desktop,1,98.0,55.22,0
ORD-001614,2026-04-30,Google Ads,Accessories,US,Mobile,2,55.73,22.51,1
ORD-001615,2026-04-30,Organic Search,Apparel,US,Tablet,1,45.15,18.78,0
ORD-001616,2026-04-30,Email,Apparel,Australia,Mobile,5,267.8,114.95,0
ORD-001617,2026-04-30,Email,Apparel,Australia,Desktop,1,50.56,22.29,0
ORD-001618,2026-04-30,Organic Search,Beauty,US,Mobile,3,118.63,47.77,0
ORD-001619,2026-04-30,Email,Electronics,Germany,Mobile,2,529.63,364.15,0
ORD-001620,2026-04-30,Organic Search,Electronics,Germany,Mobile,1,235.57,173.22,1
ORD-001621,2026-04-30,Google Ads,Apparel,US,Tablet,1,36.26,17.99,0
ORD-001622,2026-04-30,Google Ads,Accessories,Germany,Tablet,2,68.4,29.45,0
ORD-001623,2026-04-30,Meta Ads,Electronics,US,Mobile,1,197.45,137.03,0
ORD-001624,2026-04-30,Google Ads,Home & Living,US,Desktop,1,118.89,66.05,1
ORD-001625,2026-04-30,Meta Ads,Apparel,Turkey,Desktop,4,171.35,78.96,0
ORD-001626,2026-04-30,Direct,Apparel,UK,Mobile,2,102.86,47.79,0
ORD-001627,2026-04-30,Direct,Apparel,Australia,Mobile,4,288.96,128.78,0
ORD-001628,2026-04-30,Google Ads,Electronics,Canada,Desktop,1,268.41,179.16,1
ORD-001629,2026-04-30,Google Ads,Home & Living,Turkey,Desktop,1,86.71,48.22,0
ORD-001630,2026-04-30,Organic Search,Apparel,UK,Mobile,2,126.86,56.61,0
ORD-001631,2026-04-30,Organic Search,Electronics,UK,Mobile,1,216.86,146.04,1
ORD-001632,2026-04-30,Google Ads,Apparel,US,Mobile,1,62.13,27.71,1
ORD-001633,2026-04-30,Email,Electronics,Germany,Tablet,1,204.33,141.82,0
ORD-001634,2026-04-30,Google Ads,Apparel,UK,Mobile,1,43.29,18.86,0
ORD-001635,2026-04-30,Google Ads,Apparel,Canada,Mobile,3,152.77,68.56,1
ORD-001636,2026-04-30,Email,Apparel,US,Mobile,1,55.82,25.01,0
ORD-001637,2026-04-30,Organic Search,Beauty,US,Desktop,5,210.45,84.8,0
ORD-001638,2026-04-30,Meta Ads,Accessories,Turkey,Desktop,1,31.38,14.28,1
ORD-001639,2026-04-30,Email,Home & Living,Australia,Mobile,1,110.65,62.22,1
ORD-001640,2026-04-30,Direct,Apparel,US,Mobile,1,64.14,29.66,0
ORD-001641,2026-04-30,Google Ads,Accessories,Canada,Desktop,2,75.74,31.19,0
ORD-001642,2026-04-30,Organic Search,Accessories,UK,Mobile,3,70.38,31.29,0
ORD-001643,2026-04-30,Google Ads,Home & Living,Canada,Mobile,3,405.63,201.22,0
ORD-001644,2026-04-30,Meta Ads,Apparel,US,Tablet,1,47.67,22.42,1
ORD-001645,2026-04-30,Meta Ads,Beauty,UK,Mobile,1,33.0,11.06,1
ORD-001646,2026-05-01,Meta Ads,Home & Living,Australia,Mobile,2,137.27,69.07,0
ORD-001647,2026-05-01,Organic Search,Apparel,UK,Mobile,2,103.35,50.6,0
ORD-001648,2026-05-01,Organic Search,Home & Living,US,Mobile,3,270.65,153.15,0
ORD-001649,2026-05-01,Google Ads,Apparel,Turkey,Mobile,2,114.59,53.16,1
ORD-001650,2026-05-01,Organic Search,Apparel,US,Desktop,1,68.5,28.96,1
ORD-001651,2026-05-01,Google Ads,Beauty,Turkey,Mobile,1,33.62,12.3,0
ORD-001652,2026-05-01,Organic Search,Apparel,US,Mobile,1,45.53,19.47,0
ORD-001653,2026-05-01,Direct,Beauty,UK,Mobile,2,96.1,34.99,0
ORD-001654,2026-05-01,Direct,Apparel,Germany,Tablet,1,50.0,23.32,0
ORD-001655,2026-05-01,Google Ads,Apparel,US,Mobile,2,106.03,51.36,1
ORD-001656,2026-05-01,Email,Apparel,UK,Desktop,2,121.43,53.6,0
ORD-001657,2026-05-01,Email,Accessories,US,Desktop,3,100.79,44.2,0
ORD-001658,2026-05-01,Direct,Electronics,Germany,Mobile,1,379.01,251.95,0
ORD-001659,2026-05-01,Google Ads,Apparel,US,Desktop,1,50.06,26.82,0
ORD-001660,2026-05-01,Meta Ads,Home & Living,Australia,Mobile,4,414.76,234.88,1
ORD-001661,2026-05-01,Google Ads,Electronics,Germany,Mobile,2,389.88,267.72,1
ORD-001662,2026-05-01,Google Ads,Beauty,UK,Mobile,1,43.04,16.24,1
ORD-001663,2026-05-01,Organic Search,Accessories,US,Mobile,3,102.6,40.54,0
ORD-001664,2026-05-01,Meta Ads,Home & Living,UK,Desktop,4,288.28,161.71,1
ORD-001665,2026-05-01,Google Ads,Electronics,Germany,Desktop,1,336.68,237.33,0
ORD-001666,2026-05-01,Direct,Electronics,US,Mobile,4,675.22,455.16,0
ORD-001667,2026-05-01,Organic Search,Accessories,Canada,Mobile,1,54.5,24.1,0
ORD-001668,2026-05-01,Direct,Home & Living,US,Mobile,5,514.89,299.07,0
ORD-001669,2026-05-01,Email,Apparel,US,Mobile,1,63.19,28.86,0
ORD-001670,2026-05-01,Direct,Accessories,Canada,Desktop,1,37.06,14.9,0
ORD-001671,2026-05-01,Email,Accessories,US,Mobile,1,25.9,10.94,0
ORD-001672,2026-05-01,Google Ads,Electronics,US,Desktop,3,513.66,356.95,1
ORD-001673,2026-05-01,Google Ads,Electronics,Germany,Mobile,5,950.21,674.64,1
ORD-001674,2026-05-01,Direct,Beauty,Canada,Desktop,1,53.79,20.08,0
ORD-001675,2026-05-01,Google Ads,Beauty,US,Mobile,1,37.2,16.23,1
ORD-001676,2026-05-01,Meta Ads,Home & Living,US,Mobile,1,79.94,44.77,1
ORD-001677,2026-05-01,Organic Search,Electronics,UK,Desktop,1,243.16,162.44,1
ORD-001678,2026-05-01,Google Ads,Electronics,Germany,Mobile,3,957.92,620.89,0
ORD-001679,2026-05-01,Google Ads,Electronics,UK,Mobile,1,193.6,146.02,0
ORD-001680,2026-05-01,Meta Ads,Apparel,Germany,Desktop,5,242.75,112.8,0
ORD-001681,2026-05-01,Meta Ads,Beauty,Canada,Mobile,4,162.84,69.14,0
ORD-001682,2026-05-01,Organic Search,Apparel,Turkey,Mobile,1,55.01,22.78,0
ORD-001683,2026-05-01,Google Ads,Electronics,US,Mobile,2,416.25,318.2,1
ORD-001684,2026-05-02,Organic Search,Home & Living,US,Mobile,1,92.38,49.87,1
ORD-001685,2026-05-02,Google Ads,Apparel,Turkey,Desktop,1,61.89,27.32,0
ORD-001686,2026-05-02,Google Ads,Home & Living,Turkey,Mobile,1,96.04,54.0,1
ORD-001687,2026-05-02,Google Ads,Apparel,UK,Desktop,3,157.97,73.29,1
ORD-001688,2026-05-02,Google Ads,Home & Living,US,Mobile,2,212.11,122.82,1
ORD-001689,2026-05-02,Email,Apparel,UK,Mobile,3,152.63,68.55,0
ORD-001690,2026-05-02,Meta Ads,Beauty,UK,Mobile,3,79.97,30.96,0
ORD-001691,2026-05-02,Google Ads,Beauty,UK,Desktop,1,39.43,14.55,0
ORD-001692,2026-05-02,Organic Search,Accessories,US,Mobile,2,62.59,24.29,1
ORD-001693,2026-05-02,Meta Ads,Accessories,US,Desktop,2,64.48,26.8,1
ORD-001694,2026-05-02,Meta Ads,Electronics,Germany,Mobile,1,247.58,177.13,1
ORD-001695,2026-05-02,Meta Ads,Beauty,Germany,Mobile,2,58.71,23.13,0
ORD-001696,2026-05-02,Google Ads,Apparel,Germany,Desktop,2,99.53,43.74,1
ORD-001697,2026-05-02,Email,Accessories,US,Mobile,2,54.29,21.8,0
ORD-001698,2026-05-02,Google Ads,Home & Living,US,Mobile,3,221.21,120.05,0
ORD-001699,2026-05-02,Google Ads,Electronics,US,Mobile,1,184.05,132.09,0
ORD-001700,2026-05-02,Google Ads,Electronics,Turkey,Desktop,3,625.83,453.4,0
ORD-001701,2026-05-02,Meta Ads,Beauty,US,Tablet,1,38.25,15.44,0
ORD-001702,2026-05-02,Google Ads,Beauty,Germany,Mobile,3,108.68,40.93,1
ORD-001703,2026-05-02,Meta Ads,Beauty,UK,Desktop,1,41.13,14.11,0
ORD-001704,2026-05-02,Google Ads,Home & Living,Turkey,Desktop,2,156.92,81.12,0
ORD-001705,2026-05-02,Google Ads,Electronics,US,Desktop,2,572.04,402.0,1
ORD-001706,2026-05-02,Direct,Accessories,UK,Mobile,1,37.87,14.82,0
ORD-001707,2026-05-02,Meta Ads,Home & Living,Australia,Tablet,1,93.27,51.6,1
ORD-001708,2026-05-02,Google Ads,Home & Living,US,Mobile,1,67.34,37.83,1
ORD-001709,2026-05-02,Organic Search,Home & Living,Germany,Desktop,2,208.41,122.82,1
